Tanggal,No_bukti,Keterangan,Kode,Account,Kategory, Debet , Kredit , Saldo ,   Stock ,   Saldo Stock Ayam ,   Harga Satuan , penjualan , Cumm_penj ,  Saldo_deff ,   beban ,  Cummbeban 
16-Jul-19,,Penjualan ayam by GoFood 1 ekor,KASBANK,Kas di Bank,Harta," 60,000 ",," 60,000 ",,141.5, -   , -   , -   ," 60,000 ",0, -   
16-Jul-19,,Penjualan ayam by GoFood 1 ekor,PJGK,Penjualan by Gojek,Penjualan,," 60,000 ", -   ,,141.5, -   ," 60,000 "," 11,554,000 "," (60,000)",0, -   
16-Jul-19,,"Persediaan ayam (dikurangi 6,5 ekor)",BPJ,Beban Harga Pokok,Beban," 227,500 ",," 227,500 ",-6.5,135, -   , -   , -   ," 227,500 ",227500," 15,116,369 "
16-Jul-19,,"Persediaan ayam (dikurangi 6,5 ekor)",PAYM,Persediaan Ayam+Sambal+Lalap,Harta,," 227,500 ", -   ,,135, -   , -   , -   ," (227,500)",0, -   
16-Jul-19,,Persediaan ricebowl (dikurangi 3 paket),BPJ,Beban Harga Pokok,Beban," 25,650 ",," 25,650 ",-0.5,134.5, -   , -   , -   ," 25,650 ",25650," 15,142,019 "
16-Jul-19,,Persediaan ricebowl (dikurangi 3 paket),PBWL,Persediaan Ricebowl,Harta,," 25,650 ", -   ,,134.5, -   , -   , -   ," (25,650)",0, -   
17-Jul-19,,Beli air galon,CMSBL,Consumable,Beban," 19,000 ",," 19,000 ",,134.5, -   , -   , -   ," 19,000 ",19000," 15,161,019 "
17-Jul-19,,"Belanja cabe 2kg, timun 3kg,tomat 1kg, salam dan sereh",PAYM,Persediaan Ayam+Sambal+Lalap,Harta," 203,000 ",," 222,000 ",,134.5, -   , -   , -   ," 203,000 ",0, -   
17-Jul-19,,Belanja bahan sambal dan galon air,KAS,Kas dompet,Harta,," 222,000 ", -   ,,134.5, -   , -   , -   ," (222,000)",0, -   
17-Jul-19,,Gaji Dinar harian,ACCR,Accrude,Accrude," 30,000 ",," 30,000 ",,134.5, -   , -   , -   ," 30,000 ",0, -   
17-Jul-19,,Gaji Dinar harian,KAS,Kas dompet,Harta,," 30,000 ", -   ,,134.5, -   , -   , -   ," (30,000)",0, -   
17-Jul-19,,"Penjualan ayam by Toko 19,5 ekor",KAS,Kas dompet,Harta," 1,176,000 ",," 1,176,000 ",,134.5, -   , -   , -   ," 1,176,000 ",0, -   
17-Jul-19,,"Penjualan ayam by Toko 19,5 ekor",PJTK,Penjualan Toko,Penjualan,," 1,176,000 ", -   ,,134.5, -   ," 1,176,000 "," 12,730,000 "," (1,176,000)",0, -   
17-Jul-19,,Penjualan ricebowl by Toko 3 paket,KAS,Kas dompet,Harta," 45,000 ",," 45,000 ",-0.5,134, -   , -   , -   ," 45,000 ",0, -   
17-Jul-19,,Penjualan ricebowl by Toko 3 paket,PJTK,Penjualan Toko,Penjualan,," 45,000 ", -   ,,134, -   ," 45,000 "," 12,775,000 "," (45,000)",0, -   
17-Jul-19,,Penjualan nasi by Toko 2 pack,KAS,Kas dompet,Harta," 8,000 ",," 8,000 ",,134, -   , -   , -   ," 8,000 ",0, -   
17-Jul-19,,Penjualan nasi by Toko 2 pack,PJTK,Penjualan Toko,Penjualan,," 8,000 ", -   ,,134, -   ," 8,000 "," 12,783,000 "," (8,000)",0, -   
17-Jul-19,,"Persediaan ayam (dikurangi 19,5 ekor)",BPJ,Beban Harga Pokok,Beban," 682,500 ",," 682,500 ",-19.5,114.5, -   , -   , -   ," 682,500 ",682500," 15,843,519 "
17-Jul-19,,"Persediaan ayam (dikurangi 19,5 ekor)",PAYM,Persediaan Ayam+Sambal+Lalap,Harta,," 682,500 ", -   ,,114.5, -   , -   , -   ," (682,500)",0, -   
17-Jul-19,,Persediaan ricebowl (dikurangi 3 paket),BPJ,Beban Harga Pokok,Beban," 25,650 ",," 25,650 ",-1,113.5, -   , -   , -   ," 25,650 ",25650," 15,869,169 "
17-Jul-19,,Persediaan ricebowl (dikurangi 3 paket),PBWL,Persediaan Ricebowl,Harta,," 25,650 ", -   ,,113.5, -   , -   , -   ," (25,650)",0, -   
17-Jul-19,,Persediaan beras (dikurangi 2 pack),BPJ,Beban Harga Pokok,Beban," 2,000 ",," 2,000 ",,113.5, -   , -   , -   ," 2,000 ",2000," 15,871,169 "
17-Jul-19,,Persediaan beras (dikurangi 2 pack),PBRS,Persediaan Beras,Harta,," 2,000 ", -   ,,113.5, -   , -   , -   ," (2,000)",0, -   
18-Jul-19,,Beli gas,CMSBL,Consumable,Beban," 146,000 ",," 146,000 ",,113.5, -   , -   , -   ," 146,000 ",146000," 16,017,169 "
18-Jul-19,,Gaji Dinar harian,ACCR,Accrude,Accrude," 30,000 ",," 176,000 ",,113.5, -   , -   , -   ," 30,000 ",0, -   
18-Jul-19,,Gaji ilham terhitung tanggal 6juli-10juli (4hari),ACCR,Accrude,Accrude," 160,000 ",," 336,000 ",,113.5, -   , -   , -   ," 160,000 ",0, -   
18-Jul-19,,Pengeluaran tanggal 18 gaji harian dan beli gas,KAS,Kas dompet,Harta,," 336,000 ", -   ,,113.5, -   , -   , -   ," (336,000)",0, -   
18-Jul-19,,"Penjualan ayam by Toko 5,5 ekor",KAS,Kas dompet,Harta," 340,000 ",," 340,000 ",,113.5, -   , -   , -   ," 340,000 ",0, -   
18-Jul-19,,"Penjualan ayam by Toko 5,5 ekor",PJTK,Penjualan Toko,Penjualan,," 340,000 ", -   ,,113.5, -   ," 340,000 "," 13,123,000 "," (340,000)",0, -   
18-Jul-19,,Penjualan ricebowl by Toko 1 paket,KAS,Kas dompet,Harta," 15,000 ",," 15,000 ",,113.5, -   , -   , -   ," 15,000 ",0, -   
18-Jul-19,,Penjualan ricebowl by Toko 1 paket,PJTK,Penjualan Toko,Penjualan,," 15,000 ", -   ,,113.5, -   ," 15,000 "," 13,138,000 "," (15,000)",0, -   
18-Jul-19,,Penjualan nasi by Toko 1 pack,KAS,Kas dompet,Harta," 4,000 ",," 4,000 ",,113.5, -   , -   , -   ," 4,000 ",0, -   
18-Jul-19,,Penjualan nasi by Toko 1 pack,PJTK,Penjualan Toko,Penjualan,," 4,000 ", -   ,,113.5, -   ," 4,000 "," 13,142,000 "," (4,000)",0, -   
18-Jul-19,,Penjualan ayam by GoFood 2 ekor,KASBANK,Kas di Bank,Harta," 120,000 ",," 120,000 ",,113.5, -   , -   , -   ," 120,000 ",0, -   
18-Jul-19,,Penjualan ayam by GoFood 2 ekor,PJGK,Penjualan by Gojek,Penjualan,," 120,000 ", -   ,,113.5, -   ," 120,000 "," 13,262,000 "," (120,000)",0, -   
18-Jul-19,,"Persediaan ayam (dikurangi 7,5 ekor)",BPJ,Beban Harga Pokok,Beban," 262,500 ",," 262,500 ",-7.5,106, -   , -   , -   ," 262,500 ",262500," 16,279,669 "
18-Jul-19,,"Persediaan ayam (dikurangi 7,5 ekor)",PAYM,Persediaan Ayam+Sambal+Lalap,Harta,," 262,500 ", -   ,,106, -   , -   , -   ," (262,500)",0, -   
18-Jul-19,,Persediaan ricebowl (dikurangi 1 paket),BPJ,Beban Harga Pokok,Beban," 8,550 ",," 8,550 ",-0.5,105.5, -   , -   , -   ," 8,550 ",8550," 16,288,219 "
18-Jul-19,,Persediaan ricebowl (dikurangi 1 paket),PBWL,Persediaan Ricebowl,Harta,," 8,550 ", -   ,,105.5, -   , -   , -   ," (8,550)",0, -   
18-Jul-19,,Persediaan beras (dikurangi 1 pack),BPJ,Beban Harga Pokok,Beban," 1,000 ",," 1,000 ",,105.5, -   , -   , -   ," 1,000 ",1000," 16,289,219 "
18-Jul-19,,Persediaan beras (dikurangi 1 pack),PBRS,Persediaan Beras,Harta,," 1,000 ", -   ,,105.5, -   , -   , -   ," (1,000)",0, -   
19-Jul-19,,"Belanja cabe 2kg, timun 3kg, tomat 1kg",PAYM,Persediaan Ayam+Sambal+Lalap,Harta," 193,000 ",," 193,000 ",,105.5, -   , -   , -   ," 193,000 ",0, -   
19-Jul-19,,"Belanja cabe 2kg, timun 3kg, tomat 1kg",KAS,Kas dompet,Harta,," 193,000 ", -   ,,105.5, -   , -   , -   ," (193,000)",0, -   
19-Jul-19,,Beli korek api,CMSBL,Consumable,Beban," 4,000 ",," 4,000 ",,105.5, -   , -   , -   ," 4,000 ",4000," 16,293,219 "
19-Jul-19,,Beli telur,PBWL,Persediaan Ricebowl,Harta," 12,000 ",," 16,000 ",,105.5, -   , -   , -   ," 12,000 ",0, -   
19-Jul-19,,Gaji Dinar harian,ACCR,Accrude,Accrude," 30,000 ",," 46,000 ",,105.5, -   , -   , -   ," 30,000 ",0, -   
19-Jul-19,,"Pengeluaran beli korek api, telur, gaji dinar harian",KAS,Kas dompet,Harta,," 46,000 ", -   ,,105.5, -   , -   , -   ," (46,000)",0, -   
19-Jul-19,,"Penjualan ayam by Toko 6,5 ekor",KAS,Kas dompet,Harta," 396,000 ",," 396,000 ",,105.5, -   , -   , -   ," 396,000 ",0, -   
19-Jul-19,,"Penjualan ayam by Toko 6,5 ekor",PJTK,Penjualan Toko,Penjualan,," 396,000 ", -   ,,105.5, -   ," 396,000 "," 13,658,000 "," (396,000)",0, -   
19-Jul-19,,Penjualan ricebowl by Toko 4 paket,KAS,Kas dompet,Harta," 60,000 ",," 60,000 ",,105.5, -   , -   , -   ," 60,000 ",0, -   
19-Jul-19,,Penjualan ricebowl by Toko 4 paket,PJTK,Penjualan Toko,Penjualan,," 60,000 ", -   ,,105.5, -   ," 60,000 "," 13,718,000 "," (60,000)",0, -   
19-Jul-19,,Penjualan tempe kering 1 (laba 3000),KAS,Kas dompet,Harta," 3,000 ",," 3,000 ",,105.5, -   , -   , -   ," 3,000 ",0, -   
19-Jul-19,,Penjualan tempe kering 1 (laba 3000),PBT,Penjualan Barang Titip,Penjualan,," 3,000 ", -   ,,105.5, -   ," 3,000 "," 13,721,000 "," (3,000)",0, -   
19-Jul-19,,"Persediaan ayam (dikurangi 6,5 ekor)",BPJ,Beban Harga Pokok,Beban," 227,500 ",," 227,500 ",-6.5,99, -   , -   , -   ," 227,500 ",227500," 16,520,719 "
19-Jul-19,,"Persediaan ayam (dikurangi 6,5 ekor)",PAYM,Persediaan Ayam+Sambal+Lalap,Harta,," 227,500 ", -   ,,99, -   , -   , -   ," (227,500)",0, -   
19-Jul-19,,Persediaan ricebowl (dikurangi 4 paket),BPJ,Beban Harga Pokok,Beban," 34,200 ",," 34,200 ",-0.5,98.5, -   , -   , -   ," 34,200 ",34200," 16,554,919 "
19-Jul-19,,Persediaan ricebowl (dikurangi 4 paket),PBWL,Persediaan Ricebowl,Harta,," 34,200 ", -   ,,98.5, -   , -   , -   ," (34,200)",0, -   
20-Jul-19,,Beli plastik,CMSBL,Consumable,Beban," 13,000 ",," 13,000 ",,98.5, -   , -   , -   ," 13,000 ",13000," 16,567,919 "
20-Jul-19,,Sodaqoh,BSUM,Beban Sumbangan,Beban," 5,000 ",," 18,000 ",,98.5, -   , -   , -   ," 5,000 ",5000," 16,572,919 "
20-Jul-19,,Beli Pulpen,CMSBL,Consumable,Beban," 3,000 ",," 21,000 ",,98.5, -   , -   , -   ," 3,000 ",3000," 16,575,919 "
20-Jul-19,,Gaji Dinar harian,ACCR,Accrude,Accrude," 30,000 ",," 51,000 ",,98.5, -   , -   , -   ," 30,000 ",0, -   
20-Jul-19,,"Pengeluaran beli plastik,pulpen,gaji harian dinar",KAS,Kas dompet,Harta,," 51,000 ", -   ,,98.5, -   , -   , -   ," (51,000)",0, -   
20-Jul-19,,Penjualan ayam by Toko 15 ekor,KAS,Kas dompet,Harta," 900,000 ",," 900,000 ",,98.5, -   , -   , -   ," 900,000 ",0, -   
20-Jul-19,,Penjualan ayam by Toko 15 ekor,PJTK,Penjualan Toko,Penjualan,," 900,000 ", -   ,,98.5, -   ," 900,000 "," 14,621,000 "," (900,000)",0, -   
20-Jul-19,,Penjualan ricebowl by Toko 5 paket,KAS,Kas dompet,Harta," 75,000 ",," 75,000 ",,98.5, -   , -   , -   ," 75,000 ",0, -   
20-Jul-19,,Penjualan ricebowl by Toko 5 paket,PJTK,Penjualan Toko,Penjualan,," 75,000 ", -   ,,98.5, -   ," 75,000 "," 14,696,000 "," (75,000)",0, -   
20-Jul-19,,Penjualan tempe kering 1 (laba 3000),KAS,Kas dompet,Harta," 3,000 ",," 3,000 ",,98.5, -   , -   , -   ," 3,000 ",0, -   
20-Jul-19,,Penjualan tempe kering 1 (laba 3000),PBT,Penjualan Barang Titip,Penjualan,," 3,000 ", -   ,,98.5, -   ," 3,000 "," 14,699,000 "," (3,000)",0, -   
20-Jul-19,,"Penjualan ayam by GoFood 3,5 ekor",KASBANK,Kas di Bank,Harta," 212,000 ",," 212,000 ",,98.5, -   , -   , -   ," 212,000 ",0, -   
20-Jul-19,,"Penjualan ayam by GoFood 3,5 ekor",PJGK,Penjualan by Gojek,Penjualan,," 212,000 ", -   ,,98.5, -   ," 212,000 "," 14,911,000 "," (212,000)",0, -   
20-Jul-19,,"Persediaan ayam (dikurangi 18,5 ekor)",BPJ,Beban Harga Pokok,Beban," 647,500 ",," 647,500 ",-18.5,80, -   , -   , -   ," 647,500 ",647500," 17,223,419 "
20-Jul-19,,"Persediaan ayam (dikurangi 18,5 ekor)",PAYM,Persediaan Ayam+Sambal+Lalap,Harta,," 647,500 ", -   ,,80, -   , -   , -   ," (647,500)",0, -   
20-Jul-19,,Persediaan ricebowl (dikurangi 5 paket),BPJ,Beban Harga Pokok,Beban," 42,750 ",," 42,750 ",-1,79, -   , -   , -   ," 42,750 ",42750," 17,266,169 "
20-Jul-19,,Persediaan ricebowl (dikurangi 5 paket),PBWL,Persediaan Ricebowl,Harta,," 42,750 ", -   ,,79, -   , -   , -   ," (42,750)",0, -   
21-Jul-19,,"Belanja cabe 2kg, timun 3kg, tomat 1kg, bawang putih 2kg,lada giling 1/2ons, jahe 1kg",PAYM,Persediaan Ayam+Sambal+Lalap,Harta," 275,000 ",," 275,000 ",,79, -   , -   , -   ," 275,000 ",0, -   
21-Jul-19,,"Belanja cabe 2kg, timun 3kg, tomat 1kg, bawang putih 2kg,lada giling 1/2ons, ",KAS,Kas dompet,Harta,," 275,000 ", -   ,,79, -   , -   , -   ," (275,000)",0, -   
21-Jul-19,,Beli minyak 2 L,PAYM,Persediaan Ayam+Sambal+Lalap,Harta," 35,000 ",," 35,000 ",,79, -   , -   , -   ," 35,000 ",0, -   
21-Jul-19,,Pembelian dus ricebowl +tutup+sendok,PBWL,Persediaan Ricebowl,Harta," 76,500 ",," 111,500 ",,79, -   , -   , -   ," 76,500 ",0, -   
21-Jul-19,,Beli plastik ukuran 24,CMSBL,Consumable,Beban," 13,000 ",," 124,500 ",,79, -   , -   , -   ," 13,000 ",13000," 17,279,169 "
21-Jul-19,,"Pengeluaran belanja plastik, dus ricebowl,minyak",KAS,Kas dompet,Harta,," 124,500 ", -   ,,79, -   , -   , -   ," (124,500)",0, -   
21-Jul-19,,Gaji Dinar harian,ACCR,Accrude,Accrude," 30,000 ",," 30,000 ",,79, -   , -   , -   ," 30,000 ",0, -   
21-Jul-19,,Gaji Dinar harian,KAS,Kas dompet,Harta,," 30,000 ", -   ,,79, -   , -   , -   ," (30,000)",0, -   
21-Jul-19,,"Penjualan ayam by Toko 11,5 ekor",KAS,Kas dompet,Harta," 696,000 ",," 696,000 ",,79, -   , -   , -   ," 696,000 ",0, -   
21-Jul-19,,"Penjualan ayam by Toko 11,5 ekor",PJTK,Penjualan Toko,Penjualan,," 696,000 ", -   ,,79, -   ," 696,000 "," 15,607,000 "," (696,000)",0, -   
21-Jul-19,,"Penjualan ayam by GoFood 2,5 ekor",KASBANK,Kas di Bank,Harta," 152,000 ",," 152,000 ",,79, -   , -   , -   ," 152,000 ",0, -   
21-Jul-19,,"Penjualan ayam by GoFood 2,5 ekor",PJGK,Penjualan by Gojek,Penjualan,," 152,000 ", -   ,,79, -   ," 152,000 "," 15,759,000 "," (152,000)",0, -   
21-Jul-19,,Persediaan ayam (dikurangi 14 ekor),BPJ,Beban Harga Pokok,Beban," 490,000 ",," 490,000 ",-14,65, -   , -   , -   ," 490,000 ",490000," 17,769,169 "
21-Jul-19,,Persediaan ayam (dikurangi 14 ekor),PAYM,Persediaan Ayam+Sambal+Lalap,Harta,," 490,000 ", -   ,-11,54, -   , -   , -   ," (490,000)",0, -   
21-Jul-19,,"Pembelian ayam 70kg, 80 ekor @Rp 33.000,-",PAYM,Persediaan Ayam+Sambal+Lalap,Harta," 2,310,000 ",," 2,310,000 ",80,134," 28,875.0 ", -   , -   ," 2,310,000 ",0, -   
21-Jul-19,,"Pembelian ayam 70kg, 80 ekor @Rp 33.000,-",KASBANK,Kas di Bank,Harta,," 2,310,000 ", -   ,,134, -   , -   , -   ," (2,310,000)",0, -   
22-Jul-19,,Beli Telur,PBWL,Persediaan Ricebowl,Harta," 6,000 ",," 6,000 ",,134, -   , -   , -   ," 6,000 ",0, -   
22-Jul-19,,Beli Gas,CMSBL,Consumable,Beban," 146,000 ",," 152,000 ",,134, -   , -   , -   ," 146,000 ",146000," 17,915,169 "
22-Jul-19,,Beli Listrik,BLTK,Beban Listrik,Beban," 53,000 ",," 205,000 ",,134, -   , -   , -   ," 53,000 ",53000," 17,968,169 "
22-Jul-19,,"Pengeluaran beli telur, gas, listrik",KAS,Kas dompet,Harta,," 205,000 ", -   ,,134, -   , -   , -   ," (205,000)",0, -   
22-Jul-19,,Penjualan ayam by Toko 4 ekor,KAS,Kas dompet,Harta," 248,000 ",," 248,000 ",,134, -   , -   , -   ," 248,000 ",0, -   
22-Jul-19,,Penjualan ayam by Toko 4 ekor,PJTK,Penjualan Toko,Penjualan,," 248,000 ", -   ,,134, -   ," 248,000 "," 16,007,000 "," (248,000)",0, -   
22-Jul-19,,Penjualan ricebowl by Toko 2 paket,KAS,Kas dompet,Harta," 30,000 ",," 30,000 ",,134, -   , -   , -   ," 30,000 ",0, -   
22-Jul-19,,Penjualan ricebowl by Toko 2 paket,PJTK,Penjualan Toko,Penjualan,," 30,000 ", -   ,,134, -   ," 30,000 "," 16,037,000 "," (30,000)",0, -   
22-Jul-19,,Persediaan ayam (dikurangi 4 ekor),BPJ,Beban Harga Pokok,Beban," 140,000 ",," 140,000 ",-4,130, -   , -   , -   ," 140,000 ",140000," 18,108,169 "
22-Jul-19,,Persediaan ayam (dikurangi 4 ekor),PAYM,Persediaan Ayam+Sambal+Lalap,Harta,," 140,000 ", -   ,,130, -   , -   , -   ," (140,000)",0, -   
22-Jul-19,,Persediaan ricebowl (dikurangi 2 paket),BPJ,Beban Harga Pokok,Beban," 17,100 ",," 17,100 ",,130, -   , -   , -   ," 17,100 ",17100," 18,125,269 "
22-Jul-19,,Persediaan ricebowl (dikurangi 2 paket),PBWL,Persediaan Ricebowl,Harta,," 17,100 ", -   ,,130, -   , -   , -   ," (17,100)",0, -   
23-Jul-19,,Beli gas,CMSBL,Consumable,Beban," 146,000 ",," 146,000 ",,130, -   , -   , -   ," 146,000 ",146000," 18,271,269 "
23-Jul-19,,Gaji Dinar harian,ACCR,Accrude,Accrude," 30,000 ",," 176,000 ",,130, -   , -   , -   ," 30,000 ",0, -   
23-Jul-19,,Gaji Ilham Bulanan ,ACCR,Accrude,Accrude," 600,000 ",," 776,000 ",,130, -   , -   , -   ," 600,000 ",0, -   
23-Jul-19,,"Gaji Ilham Harian (tanggal 10,11,12,13,14)",ACCR,Accrude,Accrude," 200,000 ",," 976,000 ",,130, -   , -   , -   ," 200,000 ",0, -   
23-Jul-19,,Belanja timun 1kg,PAYM,Persediaan Ayam+Sambal+Lalap,Harta," 16,000 ",," 992,000 ",,130, -   , -   , -   ," 16,000 ",0, -   
23-Jul-19,,"Pengeluaran gas, gaji, timun 1kg",KAS,Kas dompet,Harta,," 992,000 ", -   ,,130, -   , -   , -   ," (992,000)",0, -   
23-Jul-19,,"Penjualan ayam by Toko 3,5 ekor",KAS,Kas dompet,Harta," 212,000 ",," 212,000 ",,130, -   , -   , -   ," 212,000 ",0, -   
23-Jul-19,,"Penjualan ayam by Toko 3,5 ekor",PJTK,Penjualan Toko,Penjualan,," 212,000 ", -   ,,130, -   ," 212,000 "," 16,249,000 "," (212,000)",0, -   
23-Jul-19,,Penjualan ricebowl by Toko 3 paket,KAS,Kas dompet,Harta," 45,000 ",," 45,000 ",,130, -   , -   , -   ," 45,000 ",0, -   
23-Jul-19,,Penjualan ricebowl by Toko 3 paket,PJTK,Penjualan Toko,Penjualan,," 45,000 ", -   ,,130, -   ," 45,000 "," 16,294,000 "," (45,000)",0, -   
23-Jul-19,,Penjualan ayam by GoFood 2 ekor,KASBANK,Kas di Bank,Harta," 120,000 ",," 120,000 ",,130, -   , -   , -   ," 120,000 ",0, -   
23-Jul-19,,Penjualan ayam by GoFood 2 ekor,PJGK,Penjualan by Gojek,Penjualan,," 120,000 ", -   ,,130, -   ," 120,000 "," 16,414,000 "," (120,000)",0, -   
23-Jul-19,,"Persediaan ayam (dikurangi 5,5 ekor)",BPJ,Beban Harga Pokok,Beban," 192,500 ",," 192,500 ",-5.5,124.5, -   , -   , -   ," 192,500 ",192500," 18,463,769 "
23-Jul-19,,"Persediaan ayam (dikurangi 5,5 ekor)",PAYM,Persediaan Ayam+Sambal+Lalap,Harta,," 192,500 ", -   ,,124.5, -   , -   , -   ," (192,500)",0, -   
23-Jul-19,,Persediaan ricebowl (dikurangi 3 paket),BPJ,Beban Harga Pokok,Beban," 25,650 ",," 25,650 ",-1,123.5, -   , -   , -   ," 25,650 ",25650," 18,489,419 "
23-Jul-19,,Persediaan ricebowl (dikurangi 3 paket),PBWL,Persediaan Ricebowl,Harta,," 25,650 ", -   ,,123.5, -   , -   , -   ," (25,650)",0, -   
24-Jul-19,,"Belanja cabe 2kg, timun 3kg, ",PAYM,Persediaan Ayam+Sambal+Lalap,Harta," 196,000 ",," 196,000 ",,123.5, -   , -   , -   ," 196,000 ",0, -   
24-Jul-19,,"Belanja cabe 2kg, timun 3kg, ",KAS,Kas dompet,Harta,," 196,000 ", -   ,,123.5, -   , -   , -   ," (196,000)",0, -   
24-Jul-19,,Beli telur,PBWL,Persediaan Ricebowl,Harta," 6,000 ",," 6,000 ",,123.5, -   , -   , -   ," 6,000 ",0, -   
24-Jul-19,,Gaji Dinar harian,ACCR,Accrude,Accrude," 30,000 ",," 36,000 ",,123.5, -   , -   , -   ," 30,000 ",0, -   
24-Jul-19,,Pengeluaran beli telur dan gaji dinar harian,KAS,Kas dompet,Harta,," 36,000 ", -   ,,123.5, -   , -   , -   ," (36,000)",0, -   
24-Jul-19,,Penjualan ayam by Toko 6 ekor,KAS,Kas dompet,Harta," 360,000 ",," 360,000 ",,123.5, -   , -   , -   ," 360,000 ",0, -   
24-Jul-19,,Penjualan ayam by Toko 6 ekor,PJTK,Penjualan Toko,Penjualan,," 360,000 ", -   ,,123.5, -   ," 360,000 "," 16,774,000 "," (360,000)",0, -   
24-Jul-19,,Penjualan ricebowl by Toko 2 paket,KAS,Kas dompet,Harta," 30,000 ",," 30,000 ",,123.5, -   , -   , -   ," 30,000 ",0, -   
24-Jul-19,,Penjualan ricebowl by Toko 2 paket,PJTK,Penjualan Toko,Penjualan,," 30,000 ", -   ,,123.5, -   ," 30,000 "," 16,804,000 "," (30,000)",0, -   
24-Jul-19,,Penjualan ayam by GoFood 1/2 ekor,KASBANK,Kas di Bank,Harta," 32,000 ",," 32,000 ",,123.5, -   , -   , -   ," 32,000 ",0, -   
24-Jul-19,,Penjualan ayam by GoFood 1/2 ekor,PJGK,Penjualan by Gojek,Penjualan,," 32,000 ", -   ,,123.5, -   ," 32,000 "," 16,836,000 "," (32,000)",0, -   
24-Jul-19,,"Persediaan ayam (dikurangi 6,5 ekor)",BPJ,Beban Harga Pokok,Beban," 227,500 ",," 227,500 ",-6.5,117, -   , -   , -   ," 227,500 ",227500," 18,716,919 "
24-Jul-19,,"Persediaan ayam (dikurangi 6,5 ekor)",PAYM,Persediaan Ayam+Sambal+Lalap,Harta,," 227,500 ", -   ,,117, -   , -   , -   ," (227,500)",0, -   
24-Jul-19,,Persediaan ricebowl (dikurangi 2 paket),BPJ,Beban Harga Pokok,Beban," 17,100 ",," 17,100 ",,117, -   , -   , -   ," 17,100 ",17100," 18,734,019 "
24-Jul-19,,Persediaan ricebowl (dikurangi 2 paket),PBWL,Persediaan Ricebowl,Harta,," 17,100 ", -   ,,117, -   , -   , -   ," (17,100)",0, -   
25-Jul-19,,Gaji Dinar harian,ACCR,Accrude,Accrude," 30,000 ",," 30,000 ",,117, -   , -   , -   ," 30,000 ",0, -   
25-Jul-19,,Gaji Dinar harian,KAS,Kas dompet,Harta,," 30,000 ", -   ,,117, -   , -   , -   ," (30,000)",0, -   
25-Jul-19,,Beli plastik,CMSBL,Consumable,Beban," 6,000 ",," 6,000 ",,117, -   , -   , -   ," 6,000 ",6000," 18,740,019 "
25-Jul-19,,Beli plastik,KAS,Kas dompet,Harta,," 6,000 ", -   ,,117, -   , -   , -   ," (6,000)",0, -   
25-Jul-19,,"Penjualan ayam by Toko 7,5 ekor",KAS,Kas dompet,Harta," 456,000 ",," 456,000 ",,117, -   , -   , -   ," 456,000 ",0, -   
25-Jul-19,,"Penjualan ayam by Toko 7,5 ekor",PJTK,Penjualan Toko,Penjualan,," 456,000 ", -   ,,117, -   ," 456,000 "," 17,292,000 "," (456,000)",0, -   
25-Jul-19,,Penjualan ricebowl by Toko 3 paket,KAS,Kas dompet,Harta," 45,000 ",," 45,000 ",,117, -   , -   , -   ," 45,000 ",0, -   
25-Jul-19,,Penjualan ricebowl by Toko 3 paket,PJTK,Penjualan Toko,Penjualan,," 45,000 ", -   ,,117, -   ," 45,000 "," 17,337,000 "," (45,000)",0, -   
25-Jul-19,,Penjualan nasi by Toko 2 pack,KAS,Kas dompet,Harta," 8,000 ",," 8,000 ",,117, -   , -   , -   ," 8,000 ",0, -   
25-Jul-19,,Penjualan nasi by Toko 2 pack,PJTK,Penjualan Toko,Penjualan,," 8,000 ", -   ,,117, -   ," 8,000 "," 17,345,000 "," (8,000)",0, -   
25-Jul-19,,Penjualan ayam by GoFood 2 ekor,KASBANK,Kas di Bank,Harta," 124,000 ",," 124,000 ",,117, -   , -   , -   ," 124,000 ",0, -   
25-Jul-19,,Penjualan ayam by GoFood 2 ekor,PJGK,Penjualan by Gojek,Penjualan,," 124,000 ", -   ,,117, -   ," 124,000 "," 17,469,000 "," (124,000)",0, -   
25-Jul-19,,"Persediaan ayam (dikurangi 9,5 ekor)",BPJ,Beban Harga Pokok,Beban," 332,500 ",," 332,500 ",-9.5,107.5, -   , -   , -   ," 332,500 ",332500," 19,072,519 "
25-Jul-19,,"Persediaan ayam (dikurangi 9,5 ekor)",PAYM,Persediaan Ayam+Sambal+Lalap,Harta,," 332,500 ", -   ,,107.5, -   , -   , -   ," (332,500)",0, -   
25-Jul-19,,Persediaan ricebowl (dikurangi 3 paket),BPJ,Beban Harga Pokok,Beban," 25,650 ",," 25,650 ",-1,106.5, -   , -   , -   ," 25,650 ",25650," 19,098,169 "
25-Jul-19,,Persediaan ricebowl (dikurangi 3 paket),PBWL,Persediaan Ricebowl,Harta,," 25,650 ", -   ,,106.5, -   , -   , -   ," (25,650)",0, -   
25-Jul-19,,Persediaan beras (dikurangi 2 pack),BPJ,Beban Harga Pokok,Beban," 2,000 ",," 2,000 ",,106.5, -   , -   , -   ," 2,000 ",2000," 19,100,169 "
25-Jul-19,,Persediaan beras (dikurangi 2 pack),PBRS,Persediaan Beras,Harta,," 2,000 ", -   ,,106.5, -   , -   , -   ," (2,000)",0, -   
